Word,Frequency,PMI,R_Entropy,L_Entropy
闗雎,18,32201.035087719298,2.7743974703476995,2.9056390622295662
关雎,18,29980.274047186933,2.66329080817766,3.75
恭俭,18,14088.811087420043,2.6688388898504303,3.127986806877675
檀弓,18,10347.091136861885,3.3921472236645345,3.0269868333592873
再拜,18,5130.164906832299,3.3815804883091634,3.6835423624332306
西域,18,1293.7915883458647,3.3027227528624894,2.747167197306934
中央,18,1071.3837921976847,3.3082708345352603,3.41041725276052
遣使,18,1060.2779845956354,3.6835423624332306,3.614369445886757
韎师,18,915.1873130193906,3.5,3.2516291673878226
协律,18,872.0901171998732,3.5249449750847117,3.530493056757482
庸器,18,658.3425394548063,3.3735572622751846,2.2132982820604443
晏子,18,612.9092831700801,3.5724312513221195,3.530493056757482
举爵,18,576.8255813953489,3.086048612313038,3.197159723424149
受命,18,567.1317826795984,2.3208020839342964,3.4613201402110083
讴歌,18,546.9005462671743,2.4806821149663847,3.0286393118385755
左传,18,486.0855402542373,2.5226203095310216,3.5032583347756456
必待,18,324.71632021229544,3.3027227528624894,3.5724312513221195
秋分,18,222.3361463296455,2.744842531753244,3.794653473544342
食举,18,221.1662850945897,3.4193819456463714,3.94770277922009
备举,18,218.8979129397734,3.2195282822995477,2.8218881955261783
礼毕,18,179.96460437297773,3.7254805569978675,3.875
百度,18,168.4903510740295,2.6337314206421327,3.350209029099897
溺于,18,161.1276701586001,3.3027227528624894,3.6835423624332306
周颂,18,120.65245590329766,3.2927701939369904,3.09306920777189
司干,18,119.51072542196306,2.7743974703476995,3.039148671903071
后土,18,91.31233002410065,3.452819531114783,3.4613201402110083
清明,18,91.17398755398563,3.169925001442312,2.816340113853408
昆仑,17,59208.354838709674,3.690116517593666,3.640223928941852
李照,17,12798.52461033634,3.6901165175936654,3.2195282822995477
顔渊,17,11006.279717813051,2.460904932167797,3.506890595608518
京房,17,8228.587289029536,3.4045428133422924,3.969815782426811
丝布,17,3501.9980920314256,2.660129752633257,2.372094637795624
振旅,17,2152.36276470994,3.6168746059562227,3.175123135113461
忌日,17,1610.0517543859648,3.1751231351134614,3.6402239289418516
庆善,17,1331.6320843291226,2.374556048381884,3.640223928941851
傅防,17,999.4491672005125,2.6986604604011157,3.2195282822995477
庄敬,17,931.4547598435774,3.2927701939369904,3.2806390622295662
无筭,17,811.9386677075202,2.5785519909913264,3.077819531114783
季氏,17,766.5971304326463,3.1395722619867223,3.5898980954642865
百戯,17,478.99669951797614,3.4045428133422924,3.6402239289418516
飨燕,17,291.4651627668021,3.807763576417195,3.6901165175936654
笙箫,17,258.23721757841594,2.7777768114567865,2.696199049814856
南面,17,185.89694965743223,2.4863286677871854,2.889549430862088
民间,17,182.36588544710696,3.454822399946607,2.60845859334435
北方,17,165.5356240981241,3.572469458770136,3.6901165175936654
治民,17,135.95400200426997,2.895423870280316,2.5810134015775863
飨射,17,120.78379707048185,2.1735572622751858,2.7068905956085185
一家,17,115.8508442985713,3.2195282822995477,3.0286393118385755
铜鼓,17,115.65160489251298,2.663532754804255,3.0957952550009344
西方,17,104.54881521986785,3.2195282822995477,3.734521664779752
变象,17,93.9925565787373,4.08746284125034,2.571319458261084
上元,17,92.85443102011665,3.051601636871704,3.640223928941852
五采,17,86.76796936698442,3.807763576417195,3.6901165175936654
熊罴,16,59208.354838709674,2.7272170014624826,3.169925001442312
征诛,16,4056.2629834254144,3.0243974703476995,2.7743974703476995
朝觐,16,2340.0274103585657,3.327819531114783,3.75
原阙,16,1864.3565261554088,2.0,3.321928094887362
助时,16,830.9004074241739,2.202819531114783,2.0
曲折,16,755.3134950232761,2.4772170014624826,3.125
夫妇,16,682.3901849614276,2.8993974703476995,2.6556390622295662
真宗,16,648.7153523304617,3.4056390622295662,3.506890595608518
云韶,16,645.6631782604873,3.25,3.182005814760214
升降,16,599.8967193692038,2.98345859334435,3.4056390622295662
山林,16,528.9411934223086,2.260820318171659,3.125
初献,16,519.8864183543408,2.423794940695399,3.625
四隅,16,483.31759981567427,3.577819531114783,2.436278124459133
少师,16,332.39778155065085,2.952819531114783,3.125
左执,16,325.78257011004615,2.952819531114783,3.1084585933443494
典同,16,318.4901960784314,3.182005814760214,2.8731406795131336
子贡,16,272.40412585336895,3.2806390622295662,3.6644977792004623
尚何,16,263.0303985669503,3.75,3.452819531114783
要皆,16,262.0914234716644,2.7272170014624826,3.327819531114783
大仆,16,257.37348383930447,2.5566567074628237,3.4677201004745006
雄曰,16,243.7306022856479,3.625,3.2402239289418517
长尺,16,203.02627067086996,2.6022170014624826,3.452819531114783
晋侯,16,198.63065695405447,3.327819531114783,3.625
文宣,16,193.12489478114477,2.25,3.4056390622295662
乱雅,16,189.34457769181174,3.452819531114783,2.952819531114783
平公,16,184.92590960039294,3.452819531114783,2.7806390622295662
賔主,16,158.2846578812623,2.952819531114783,3.75
建国,16,141.37538873323513,2.125,2.8225797618424915
阳伯,16,129.65714790286975,3.75,3.25
古今,16,128.7499298540965,3.625,3.625
安得,16,127.54214439580294,2.25,3.0
和顺,16,122.1136004524059,3.077819531114783,2.60845859334435
先代,16,119.83149441796697,3.09306920777189,3.125
庙朝,16,109.96369409579727,2.7743974703476995,2.23345859334435
七月,16,106.95563689338069,3.452819531114783,3.452819531114783
遂歌,16,105.02891149163841,3.3735572622751846,2.6235166412180155
南夷,16,104.4201932854979,2.091917186688699,3.139572261986723
并奏,16,98.79678385197646,3.75,3.452819531114783
形如,16,93.74152196118489,3.75,3.452819531114783
武功,16,92.94051522248243,2.9056390622295662,3.1493974703476995
始终,16,85.29282743558169,2.686278124459133,2.7806390622295662
巴渝,15,44051.016,2.1735572622751858,3.180832987205441
杜预,15,8690.620265151516,2.8423709931771093,3.189898095464287
释菜,15,8157.595555555556,2.739572261986723,2.4508257945180887
凉州,15,5126.025879724446,3.456564762130954,3.640223928941852
羽葆,15,2668.594068043036,3.323231428797621,3.7004397181410926
征伐,15,1618.190019983543,3.323231428797621,2.7898980954642876
膳夫,15,1546.0402628032346,2.449311833026446,2.321928094887362
扶南,15,1476.2404825737265,2.7192945256669794,2.75
御坐,15,1327.7336516203704,2.422579761842491,2.866247897312731
朝贺,15,1119.2733149036508,3.277613436819116,3.056564762130954
隋唐,15,521.8721093335355,3.4565647621309536,3.7735572622751845
髙祖,15,499.4446258503401,3.506890595608519,3.4565647621309536
编县,15,461.7119738386718,2.4225797618424916,3.456564762130954
秋冬,15,434.69567070860177,2.9995812306460645,3.1329145639793974
主皮,15,406.6507887274016,2.973557262275185,2.33012496531497
部伎,15,372.81828891777707,2.8662478973127308,2.0989295636909353
三侑,15,301.2636779445879,2.270942421748537,2.4662478973127313
论语,15,248.10205460935387,2.739572261986723,2.94770277922009
魏文,15,166.06280761436017,2.1464657985040723,3.180832987205441
感物,15,163.83345829762925,2.3301249653149703,3.0565647621309537
未闻,15,156.0764455782313,2.9232314287976204,3.2402239289418513
军事,15,143.56272421992324,3.1395722619867223,2.4225797618424916
第三,15,137.34079435709154,3.189898095464287,3.640223928941852
彻歌,15,119.93433032174875,2.5495234595978324,2.467720100474499
逺矣,15,111.1294834225376,3.169925001442312,2.7395722619867224
第十,15,106.60364975374036,3.106890595608519,2.5559130951758244
曲终,15,93.6732683710201,3.5068905956085183,3.4565647621309536
五年,15,90.82114440661864,3.5068905956085183,3.32323142879762
小功,15,86.72552447552448,2.0202442071537563,3.189898095464287
和平,15,82.79842835103167,3.0565647621309537,2.422579761842491
卤簿,14,122363.93333333333,3.3787834934861767,3.4677201004745006
柘枝,14,74482.39420289855,3.180832987205441,3.095795255000934
璧翣,14,47585.974074074074,2.2295739585136225,2.075869296697727
苇籥,14,3069.329431438127,2.751629167387823,3.0220552088742
江左,14,1683.4660639412998,3.521640636343319,3.2516291673878226
聪明,14,1172.2822080291971,3.2359263506290334,2.217021885879718
殿前,14,1135.753635359116,3.2359263506290334,2.8962915290459286
卒爵,14,980.9293785310734,2.6455933144511468,3.2359263506290334
酒食,14,337.924120880566,3.09306920777189,3.182005814760214
近古,14,285.16097745028407,2.270942421748537,2.2988252450030506
升堂,14,224.1566872535678,2.263809173883546,2.7534343861887853
后稷,14,195.82406913474875,2.835237745312118,2.263809173883546
六佾,14,189.724130802342,2.78845045730829,3.039148671903071
众笙,14,185.1140807123201,2.950212064914747,2.8962915290459277
幽王,14,183.90319764113133,2.835237745312118,2.950212064914747
善吹,14,176.68059680968096,3.3248629576173574,3.3787834934861767
宾射,14,163.91371963666055,2.751629167387823,3.084962500721156
舞蹈,14,152.63692307692307,3.378783493486176,2.638460066586156
錞于,14,150.3858254813601,2.931208948910323,3.0269868333592873
伐鼓,14,143.87696528555432,2.751629167387823,2.263809173883546
莫能,14,129.58228358765922,3.6644977792004623,3.182005814760214
东方,14,99.79233317410942,3.039148671903071,3.2359263506290334
其状,14,97.55111136419718,2.4137995646056805,2.7534343861887853
尚宫,14,97.03172283583498,2.6644977792004614,2.378783493486176
太学,14,91.54278528271774,3.3248629576173574,2.403677461028802
尽矣,14,80.6147209778012,2.406666316740689,2.263809173883546
浑脱,13,60254.96717171717,2.9139770731827523,2.8731406795131336
郭璞,13,53984.08823529412,2.6612262562697895,3.3927474104487847
秬黍,13,20712.644965277777,3.3927474104487847,3.238901256602631
沈约,13,20552.081826012058,3.0269868333592873,3.095795255000934
伏牺,13,15781.062830687832,3.392747410448785,3.2776134368191165
景祐,13,13808.429976851852,2.353533948577482,2.446439344671015
寒暑,13,13496.02205882353,2.9312089489103235,3.238901256602631
蹈厉,13,7980.25652173913,2.6535442970305683,3.0269868333592873
禘祫,13,7953.655666666667,2.8073904508767225,3.334679141051595
损益,13,4774.103041216486,3.3927474104487847,3.3927474104487847
多寡,13,3443.6378986866794,3.334679141051595,2.8731406795131336
亚献,13,2989.3469055374594,2.0349409139562287,3.546593564294939
女巫,13,2458.3728621471255,3.0220552088742005,3.121928094887362
髙丽,13,1842.5457142857142,3.084962500721156,2.807354922057604
臣窃,13,1189.2427731259968,2.4416298737872246,3.085055102756477
轻重,13,1117.9238661919042,3.3927474104487847,3.085055102756477
击缶,13,846.1335815602837,3.238901256602631,2.8150724101159437
心术,13,750.0618320130768,2.9312089489103235,3.238901256602631
忘本,13,599.1454362837413,2.8150724101159437,2.038159681645953
南陔,13,551.4691457890358,2.0349409139562287,2.5654483718208256
蕃主,13,509.0665429254139,3.095795255000934,3.085055102756477
百兽,13,503.6509414049308,2.045841640885174,2.7192945256669794
乱华,13,449.359077212806,2.6612262562697895,2.6535442970305687
腰鼓,13,448.51441729323307,2.5220552088742005,2.2221915755066783
系焉,13,401.5983674156358,3.180832987205441,3.238901256602631
上夀,13,392.7084759710336,3.5465935642949384,3.3927474104487847
四渎,13,373.0607723577236,3.1219280948873624,3.084962500721156
方丘,13,310.4592555004749,2.5503407095463886,2.5654483718208256
手足,13,300.7394285426198,2.353533948577482,2.4996981431844145
崇徳,13,294.0244599706727,3.085055102756477,2.353533948577482
髙宗,13,271.0703436523715,3.5465935642949384,3.2516291673878226
诸州,13,268.6501272264631,2.7773627950641697,3.3927474104487847
恺歌,13,251.35328136521647,3.238901256602631,2.6535442970305683
工升,13,245.55898940002058,2.5654483718208256,3.418295834054489
东面,13,231.04301137739046,2.199687794731328,2.0349409139562287
献工,13,196.76713808600996,2.4996981431844145,2.5073801024236357
宋齐,13,181.83940710257582,3.238901256602631,3.2516291673878226
庶乎,13,171.0022288155028,3.238901256602631,2.6535442970305687
奏永,13,165.8520390077084,2.075869296697727,3.0269868333592873
遗音,13,162.3018378951951,2.1887870678023824,2.6535442970305683
信乎,13,145.47950809677104,3.095795255000934,3.3927474104487847
治定,13,143.31599716502896,2.0349409139562287,2.1416195253341384
具焉,13,136.54344492131617,2.8731406795131336,3.0269868333592873
从祀,13,133.4834467094811,3.3927474104487847,2.6535442970305683
仲夏,13,124.12071889305035,2.353533948577482,2.931208948910323
不乖,13,117.79703297788309,3.251629167387823,2.3458519893382603
固已,13,117.48152178194422,3.334679141051595,3.0269868333592873
盖取,13,110.49506358071,2.7773627950641693,3.3927474104487847
革音,13,95.10680946724807,2.7773627950641693,3.277613436819116
宗朝,13,94.4966337433566,3.085055102756477,2.6612262562697895
六年,13,87.22261335555848,3.334679141051595,3.180832987205441
一适,13,85.96687923331892,3.238901256602631,2.5654483718208256
朝日,13,83.38913468931293,2.8453509366224368,3.0269868333592873
股肱,12,67770.79384615384,2.459147917027245,2.7516291673878226
鳯凰,12,10488.337142857143,3.277613436819116,2.9219280948873623
空桑,12,10043.551299589602,2.188721875540867,2.4591479170272446
临轩,12,4834.3959613696225,2.584962500721156,3.584962500721156
隆杀,12,4057.7575534266766,2.617492461184755,3.2516291673878226
流苏,12,3343.2768670309656,2.792481250360578,2.584962500721156
耆老,12,3188.405906195715,2.9219280948873623,2.125814583693911
饮福,12,2305.129042386185,2.584962500721156,2.8553885422075336
泰山,12,2192.9020310633214,3.418295834054489,2.5220552088742005
弛县,12,2151.9792867611136,3.2776134368191165,2.751629167387823
佩玉,12,1622.9834205290692,2.5220552088742005,2.5220552088742005
彤管,12,1537.1280619722243,2.413088436425758,2.0048861640918427
既济,12,1498.3338775510204,3.121928094887362,2.94770277922009
恭敬,12,1364.0619310088562,2.5220552088742005,3.188721875540867
伯牙,12,1203.5796721311476,2.8553885422075336,3.418295834054489
祴夏,12,1195.5440482006188,2.6887218755408666,2.5503407095463886
伯顔,12,1165.3707936507938,3.2516291673878226,3.418295834054489
更造,12,1013.7856945595139,3.584962500721156,3.584962500721156
公羊,12,874.0974680530201,2.751629167387823,2.8553885422075336
季秋,12,626.6503926254694,2.3553885422075336,3.418295834054489
神农,12,589.9900353584056,2.8553885422075336,3.418295834054489
成汤,12,500.2272944062138,2.8553885422075336,2.125814583693911
状如,12,490.7644385026738,2.8553885422075336,2.125814583693911
迎气,12,440.51016,3.0220552088742005,2.292481250360578
先农,12,312.34766577797944,2.9219280948873623,2.355388542207534
清第,12,306.1479484043145,2.8553885422075336,2.5220552088742005
灵鼔,12,270.2184762605815,2.355388542207534,3.321928094887362
门内,12,203.0375,2.584962500721156,2.2841591278514217
隋制,12,196.363529380299,3.418295834054489,3.027169118440619
公卿,12,192.7496980834865,2.355388542207534,3.418295834054489
伶人,12,189.80471032289753,3.2516291673878226,2.9139770731827523
大钧,12,177.37902264600714,2.396240625180289,2.054585169337799
难矣,12,174.47328897338403,2.94770277922009,2.8553885422075336
时享,12,150.20122749590834,2.8553885422075336,3.584962500721156
七尺,12,142.6984645286686,2.8553885422075336,3.0220552088742005
野人,12,137.24340592578747,2.9182958340544896,2.584962500721156
序官,12,134.89409603135718,2.9182958340544896,2.9182958340544896
合敬,12,115.83288894498524,2.221251836004466,3.084962500721156
辨乎,12,112.46685049019608,2.792481250360578,2.188721875540867
将出,12,111.32652669247798,2.5220552088742005,2.4508257945180882
七孔,12,109.53876911600149,3.2776134368191165,2.94770277922009
因时,12,108.88193071264732,3.0220552088742,3.4182958340544896
雷鼓,12,106.35204249154998,2.5849625007211565,2.5849625007211565
石磬,12,102.55202212558316,2.2221915755066783,2.2221915755066783
顺成,12,99.53502286654255,2.4591479170272446,2.8553885422075336
賔出,12,98.82670615156817,2.8553885422075336,3.4182958340544896
舜作,12,95.25903372156891,2.2841591278514217,2.413088436425758
隂气,12,94.12610256410257,2.8553885422075336,2.625814583693911
缦乐,12,94.06580397181294,2.6464393446710153,2.625814583693911
元防,12,91.11540052620258,3.277613436819116,3.0220552088742
而己,12,88.52482657170647,3.2516291673878226,3.584962500721156
徒鼓,12,85.23803405572755,2.125814583693911,2.9219280948873623
多矣,12,82.59090602290368,3.188721875540867,2.355388542207534
规矩,11,20352.87197580645,2.663532754804255,2.5503407095463886
伊尹,11,12432.296182266009,2.7321588913645702,2.663532754804255
禽兽,11,11684.05613425926,2.3685225277282065,3.459431618637298
衮冕,11,11179.429125138427,2.845350936622437,2.299896391167891
杂剧,11,10150.854198089492,2.5503407095463886,3.0957952550009344
牛洪,11,8732.720155709343,3.027169118440619,2.368522527728207
季札,11,8329.228135313531,2.004886164091843,2.9219280948873623
条理,11,4228.282513089005,2.186704345910025,2.413088436425758
忠信,11,3674.927011285038,2.7321588913645707,3.0957952550009344
送尸,11,3587.428749111585,2.5949066182439395,2.049452072789394
川泽,11,3252.2630476804125,2.4193819456463714,2.3685225277282065
庶几,11,3001.7914064823076,2.8453509366224368,3.277613436819116
草木,11,2998.2252747252746,3.027169118440619,3.277613436819116
韦昭,11,2843.668873239437,2.9139770731827523,2.845350936622437
横笛,11,2622.0842857142857,3.0957952550009344,3.0957952550009344
玉帛,11,2259.15284771176,2.663532754804255,2.9139770731827523
祈年,11,2249.337009803922,2.0403733936884962,2.845350936622437
学校,11,2023.8621692060947,3.095795255000934,2.5949066182439395
告朔,11,1889.3925697173872,3.121928094887362,2.725480556997868
鱼龙,11,1774.7933368495078,3.095795255000934,2.725480556997868
顔色,11,1713.780578898226,2.7321588913645707,2.5503407095463886
册命,11,1654.9220491803278,2.2312702546075758,2.0
夕月,11,1544.1720076481836,2.94770277922009,2.663532754804255
荐新,11,1519.64842691555,3.169925001442312,3.169925001442312
龙池,11,1331.0950026371308,2.5949066182439395,2.75
陛下,11,917.97985814313,3.459431618637298,3.277613436819116
先蚕,11,831.6876338770802,2.9477027792200903,2.7321588913645707
配享,11,627.5073504273504,2.725480556997868,2.6464393446710157
初诏,11,540.5346166202613,3.0957952550009344,3.277613436819116
送神,11,492.3921812506097,2.550340709546389,2.5503407095463886
四箱,11,485.6412421224804,3.0957952550009344,3.277613436819116
善弹,11,413.0195769576958,2.663532754804255,3.277613436819116
元首,11,388.0313845325953,2.2312702546075758,2.186704345910025
将军,11,383.66617892976586,3.2776134368191165,3.277613436819116
杖鼓,11,379.5121992481203,2.9477027792200903,3.121928094887362
衣服,11,367.7604553734062,3.277613436819116,3.0957952550009344
唐虞,11,263.1105217889908,2.8453509366224368,2.40400975732486
旧制,11,259.2855730210099,3.277613436819116,3.277613436819116
宣公,11,239.26394814182783,2.9477027792200903,2.75
无怨,11,235.24122944994,2.413088436425758,2.7321588913645707
性情,11,233.10914192028818,2.3685225277282065,2.8453509366224368
康国,11,219.92559147749554,2.725480556997868,2.321928094887362
仁政,11,204.7153257287706,2.663532754804255,2.663532754804255
寡人,11,199.44925861166266,2.8453509366224368,2.663532754804255
来朝,11,197.15304468400907,3.095795255000934,3.277613436819116
平调,11,197.09530642925478,3.2776134368191165,3.459431618637298
中庸,11,172.77717019237352,2.058813890331201,2.4193819456463714
周旋,11,156.4695547719611,2.663532754804255,2.663532754804255
兼用,11,153.4198252279635,2.5503407095463886,3.0957952550009344
胡琴,11,144.63821907013397,2.94770277922009,2.94770277922009
莫若,11,140.93291218763088,3.095795255000934,2.9139770731827523
东汉,11,134.92955478033068,2.7321588913645702,2.321928094887362
东北,11,130.91379422139227,2.9139770731827523,3.0957952550009344
弟子,11,128.4190879023025,3.459431618637298,3.277613436819116
异名,11,127.86199930337861,2.845350936622437,2.8453509366224368
卒事,11,123.7180839981862,3.121928094887362,2.1180782093497093
功德,11,114.39769392033543,3.027169118440619,3.277613436819116
黄门,11,109.15900194636679,2.049452072789394,3.2776134368191165
风雅,11,102.2312019605659,2.4040097573248604,2.6464393446710157
秦王,11,102.14327849279586,3.459431618637298,3.459431618637298
侯伯,11,101.50854198089492,2.5503407095463886,2.7321588913645707
清角,11,100.70301908813862,2.4193819456463714,2.4193819456463714
第四,11,92.84317864106242,3.027169118440619,3.0957952550009344
不期,11,86.67340219108455,2.5949066182439395,2.413088436425758
笾豆,10,26220.842857142856,3.121928094887362,2.6464393446710153
荀朂,10,13300.427536231884,2.9219280948873623,2.321928094887362
臯陶,10,12139.2791005291,2.6464393446710157,2.6464393446710157
杜蒉,10,7724.995791245791,2.721928094887362,3.121928094887362
阮咸,10,7657.317480183563,2.9219280948873623,2.6416041678685933
利贞,10,5366.839181286549,2.4464393446710155,2.6464393446710153
厚薄,10,3563.998058252427,2.321928094887362,2.321928094887362
戛击,10,2122.4086493987047,2.4193819456463714,2.4193819456463714
高丽,10,1579.8407643312103,3.169925001442312,2.6416041678685933
灵星,10,1270.8294675621407,2.75,2.725480556997868
地只,10,1064.651392111369,3.121928094887362,2.3219280948873626
逾月,10,1002.7090958754438,2.1219280948873624,2.721928094887362
进封,10,832.4077097505669,3.121928094887362,3.321928094887362
兹部,10,714.0752412075941,2.1556390622295662,2.94770277922009
近代,10,676.3926149764151,3.121928094887362,2.4193819456463714
素服,10,578.6440731399748,3.121928094887362,2.8464393446710154
三饭,10,461.1937785818383,2.1219280948873624,2.1219280948873624
嗣音,10,337.8228300080984,2.9477027792200903,2.1609640474436813
元年,10,332.0054627016858,3.321928094887362,3.121928094887362
无底,10,325.6438506848343,2.6464393446710157,2.3219280948873626
玉箫,10,257.91596992903817,3.0,2.321928094887362
难知,10,250.47202510917032,2.5219280948873624,2.6464393446710153
季夏,10,226.87717086315374,3.121928094887362,2.4056390622295662
南海,10,215.82463195522317,2.4056390622295662,2.6464393446710157
屡舞,10,208.4327731092437,2.721928094887362,3.121928094887362
赵王,10,195.8449637217243,2.721928094887362,3.321928094887362
五谷,10,181.6422888132373,2.3709505944546683,2.8464393446710154
方色,10,174.9605841364256,3.121928094887362,2.721928094887362
自余,10,169.16672811059908,3.321928094887362,3.321928094887362
献功,10,161.58631921824104,2.446439344671015,2.721928094887362
比干,10,150.13365506523252,2.8464393446710154,2.9219280948873623
宣武,10,149.25343156388237,2.9219280948873623,2.6464393446710153
其歳,10,148.0686511777993,3.321928094887362,3.321928094887362
甚矣,10,145.39440747782004,2.75,3.121928094887362
鼗鼔,10,144.3992604830462,3.321928094887362,3.121928094887362
顔子,10,129.71625040636616,3.321928094887362,3.121928094887362
朝服,10,119.87845339951669,3.321928094887362,3.321928094887362
中虚,10,116.58815608107679,2.321928094887362,2.6464393446710157
何哉,10,105.38076865663072,3.121928094887362,2.446439344671015
朝飨,10,104.16788685712989,2.9219280948873623,3.121928094887362
不争,10,100.68122476742145,2.8464393446710154,2.6464393446710157
用牲,10,96.4001575630252,2.321928094887362,2.321928094887362
万世,10,92.04494280599171,2.3219280948873626,3.1219280948873624
不纯,10,90.61310229067931,2.6464393446710157,2.7219280948873625
矣昔,10,86.1596488757452,2.9219280948873623,3.321928094887362
日食,10,83.42237069357331,2.721928094887362,2.721928094887362
功臣,10,81.5904605263158,2.5219280948873624,2.94770277922009
郊射,10,80.18746504962952,2.5219280948873624,2.9219280948873623
大司乐,168,189.9405657123146,4.693444139031419,4.654434911718592
亦如之,120,90.86610625952989,5.546217602590061,4.94640116817235
可知矣,91,657.4355816388384,5.476178943493486,4.927548994408976
十有二,89,754.5792845726744,2.96747564961026,3.9334259265369944
未尝不,85,211.01681355363675,4.852195419258079,5.02776945625224
十二律,78,389.9764160451522,4.50653176034414,5.084719938676914
者也故,72,100.637430320753,5.152088716509755,4.7343938009382684
可得而,63,218.29417461432163,3.8555459688146545,3.473768690547608
舞大武,62,366.14690476190475,4.051886846506055,2.376262789373476
是不知,60,309.56441321152494,5.315061012203069,5.22764247057246
如此则,59,103.67084922494868,5.1662928373874255,4.982313973450588
孔子曰,56,155.96939661189782,5.003434386188788,3.6752085698364865
奏肆夏,55,824.3056905125462,4.1654158524286045,3.7129121063817867
卿大夫,54,1962.4747252747252,4.186608855977162,4.094725641205237
之象也,54,80.4814084012979,5.133396397877783,4.059537964725791
出入奏,51,742.7234635098465,2.5524797243104174,3.0652956708814005
夷之乐,51,151.81506337222976,3.907172082049,2.3064530313131715
教国子,48,784.5238824577026,3.920042772369205,3.5365766899407323
乡饮酒,46,4706.305128205128,3.124378790874903,3.954442574694572
师掌教,46,1173.6323881011954,3.8869486405103983,2.9208929470811102
何也曰,46,512.4708745819499,4.979658694999318,4.6589002710392435
钟为宫,46,392.2576889483563,3.68045752653069,2.1170666160585143
舞大夏,45,403.6735985533454,4.2072117677593,2.637457033558548
而已盖,44,106.85236917695032,5.004886164091841,4.769328710078199
大祭祀,43,97.98959202423521,3.519888744212863,3.7532974311835154
国语曰,42,505.6427212740558,4.698998006617719,4.293770625459294
十二月,42,362.15783069702763,3.7589041148233377,4.735362370366207
尔雅曰,41,387.38511075305905,3.3207282240247444,3.4442403327361086
而不及,41,92.83420344277138,4.234647126147164,4.735362370366206
凡祭祀,40,513.2715324384787,3.1052208323774013,3.750807235905091
继之以,40,83.41554640562084,4.884183719779189,4.953055907333276
郊特牲,39,5231.138629055831,2.0151814917873256,3.3984128483640523
也今夫,39,80.98016303978932,4.907071770088825,4.609388681000702
所以示,38,279.3697108066971,3.9380738947378653,4.271100790318223
亦可谓,37,367.83143943497197,3.709887326294787,4.540402352056966
未有不,37,219.84818260689406,4.682162149295792,4.226628285180294
二十四,37,167.87167622056276,4.254195650150781,4.462115947942378
郑康成,36,1625.738706820195,3.5685710988938513,4.190449308974532
荀卿曰,36,298.5699877999187,4.115086988913503,3.7333716642706993
大合乐,36,180.12600760559926,3.2393169730084823,2.518126202247113
二十五,33,161.1088126865235,4.349191770915039,4.392582755590972
之职也,33,86.07039509583248,4.498939573903909,3.4457611647474393
有事于,32,235.899334088408,3.4772170014624826,3.7417292966721747
古之人,32,150.56238624769932,4.5,3.1443344931019004
夏之乐,32,81.29346077934733,3.7928377974034158,2.1417028044502624
皇太子,31,723.8166772675232,4.518397116698909,4.43806727812881
三十六,31,225.74221793742612,3.636842188131012,4.0667842134731025
姑洗为,31,82.02045349708816,2.4601681576820265,3.2532590215739536
奏驺虞,30,492.67013224057405,3.8150610122030697,2.9144093452479405
大宗伯,30,420.7066562757862,2.5741647430225756,3.026330670198391
应钟为,30,81.10016790385295,2.7344518194827176,3.3851744471284113
而已哉,29,137.4034518453123,4.277613436819114,4.349191770915038
伊耆氏,28,4397.4374946521775,3.192380602454975,3.5121884039686617
大夫士,28,475.8465227817746,2.770942421748537,3.408738512817241
太蔟为,28,86.32811261170463,2.505977711423774,3.007127352180222
下管象,27,657.1901257161044,2.069254602444917,2.0062578944388543
歌鹿鸣,27,486.64879116994325,2.098763175857135,2.319753948020712
于此矣,27,301.9730001462416,4.084962500721157,2.6047486945704956
小祭祀,27,240.66333041958043,2.5488311018176466,2.500791063719111
不举乐,27,141.0987059577194,3.2464393446710154,3.1262145965695027
二十三,27,132.88943264275102,3.0230370655328804,3.9312089489103226
先儒谓,26,352.78501094091905,4.286790198827112,2.369541297597716
大司马,26,159.77398856316375,3.6368421881310122,3.663532754804253
夏后氏,25,2203.3263708825507,2.84810207019148,4.1523912776298655
梁武帝,25,2103.533281378931,2.961706277574313,3.1626441180472593
奏王夏,25,1102.64267691938,3.045301086491796,2.501315277401236
凡乐事,25,777.6314228579175,3.0724876891689528,2.788077305583377
亦不过,25,186.24269421219256,3.893660689688184,3.9701755214643457
终之以,25,118.25679597138321,3.779470570797251,4.133660689688185
小乐正,24,503.3481420540244,3.8035088547976788,3.936180434129756
未甞不,24,271.8393068720379,3.6887218755408675,4.334962500721156
未始不,24,255.84875940897686,3.91829583405449,4.136842188131012
其月为,24,230.50687318489835,3.6682958340544896,4.084962500721156
先王制,24,111.28799557384629,2.3443609377704338,3.176110251517254
其辰合,23,340.55789770893836,3.066615216738451,3.5670402169265794
莫重于,23,332.58403712223867,3.170543891762937,3.7294461949052566
射之礼,23,158.88668628808864,4.023136955868885,2.227534334005981
而作也,23,104.69920487688736,3.7081320646586016,4.436605434317882
岂不为,23,84.95443330918458,3.7622673906514947,3.9148663038831004
与民同,22,1855.8736097067745,3.204447960708351,3.1701348924281936
太乐令,22,1706.3935936443543,3.135821824148035,3.60693673217532
居一焉,22,1386.4411330472103,4.061482186720775,4.1523912776298655
二十七,22,304.00977225672875,3.75,3.4992275417233567
记所谓,22,279.0530876824414,3.8230679822736606,3.7887549139935026
